,sexo,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,posse_de_veiculo_Y,posse_de_imovel_Y
2715,F,0,Working,Secondary / secondary special,Married,With parents,42.945205479452056,23.81095890410959,1,1,1,0,2.0,False,False,False
2716,F,0,Working,Secondary / secondary special,Married,House / apartment,52.92328767123288,18.054794520547944,1,1,1,1,2.0,False,False,True
2717,F,1,State servant,Higher education,Married,House / apartment,41.23287671232877,4.46027397260274,1,0,0,0,3.0,False,True,True
2718,M,0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.75342465753425,11.96986301369863,1,1,1,0,2.0,False,True,True
2719,F,1,Commercial associate,Secondary / secondary special,Married,House / apartment,36.70958904109589,3.797260273972603,1,0,0,0,3.0,False,True,True
2720,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.58082191780822,-1000.6657534246576,1,0,0,0,1.0,False,False,True
2721,F,0,Working,Secondary / secondary special,Married,House / apartment,54.12054794520548,6.046575342465753,1,1,1,0,2.0,False,False,False
2722,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.23835616438356,-1000.6657534246576,1,0,0,0,2.0,False,True,True
2723,F,0,Working,Secondary / secondary special,Single / not married,House / apartment,50.17260273972602,13.550684931506847,1,0,0,0,1.0,False,False,True
2724,F,1,Working,Secondary / secondary special,Married,House / apartment,35.74794520547945,1.2054794520547945,1,0,0,1,3.0,False,False,True
2725,M,0,Pensioner,Higher education,Married,House / apartment,57.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,False,True
2726,M,0,Pensioner,Higher education,Married,House / apartment,57.18356164383562,-1000.6657534246576,1,0,0,0,2.0,True,False,True
2727,F,1,Working,Secondary / secondary special,Single / not married,House / apartment,46.76164383561644,22.80821917808219,1,0,0,0,2.0,False,False,True
2728,F,0,Working,Secondary / secondary special,Married,House / apartment,54.11232876712329,7.8,1,0,0,1,2.0,False,True,True
2729,M,0,Working,Secondary / secondary special,Married,House / apartment,43.86027397260274,12.717808219178082,1,0,0,0,2.0,False,True,False
2730,F,1,State servant,Secondary / secondary special,Married,House / apartment,37.394520547945206,4.046575342465753,1,0,0,1,3.0,False,True,True
2731,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.68767123287671,-1000.6657534246576,1,0,1,0,1.0,False,False,True
2732,M,0,Pensioner,Lower secondary,Married,House / apartment,64.17260273972603,-1000.6657534246576,1,0,0,0,2.0,True,False,True
2733,M,0,Pensioner,Lower secondary,Married,House / apartment,64.17260273972603,-1000.6657534246576,1,0,0,0,2.0,False,False,True
2734,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,44.8054794520548,-1000.6657534246576,1,0,0,0,1.0,False,False,False
2735,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.21095890410959,-1000.6657534246576,1,0,0,0,2.0,False,False,True
2736,F,0,Working,Secondary / secondary special,Civil marriage,House / apartment,39.69315068493151,19.638356164383563,1,1,1,0,2.0,False,False,True
2737,F,0,Working,Higher education,Married,House / apartment,46.96986301369863,2.8767123287671232,1,0,0,1,2.0,False,False,True
2738,F,0,Commercial associate,Lower secondary,Civil marriage,House / apartment,40.02465753424657,5.046575342465753,1,1,1,0,2.0,False,False,True
2739,F,0,Working,Secondary / secondary special,Married,House / apartment,44.45753424657534,13.2986301369863,1,0,0,0,2.0,False,False,True
2740,M,0,State servant,Secondary / secondary special,Married,House / apartment,37.70958904109589,3.043835616438356,1,0,0,0,2.0,False,False,True
2741,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.32328767123288,-1000.6657534246576,1,0,1,0,2.0,False,False,True
2742,F,0,Working,Secondary / secondary special,Single / not married,House / apartment,36.8054794520548,9.63013698630137,1,0,0,1,1.0,False,False,True
2743,F,1,Working,Higher education,Married,House / apartment,58.276712328767125,39.65205479452055,1,0,0,1,3.0,False,False,True
2744,F,0,Working,Secondary / secondary special,Married,House / apartment,49.62739726027397,27.72876712328767,1,0,0,0,2.0,False,False,True
2745,F,1,Working,Higher education,Married,House / apartment,29.673972602739727,3.46027397260274,1,0,0,0,3.0,False,False,True
2746,M,1,Working,Higher education,Married,House / apartment,30.947945205479453,8.715068493150685,1,1,1,0,3.0,False,True,True
2747,M,3,Commercial associate,Higher education,Married,House / apartment,38.25753424657534,2.290410958904109,1,0,0,1,5.0,False,True,True
2748,F,1,Working,Incomplete higher,Married,House / apartment,43.69315068493151,25.64109589041096,1,0,0,0,3.0,False,False,True
2749,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.8054794520548,-1000.6657534246576,1,0,0,0,2.0,False,False,True
2750,F,0,Working,Secondary / secondary special,Married,House / apartment,51.41643835616439,5.046575342465753,1,0,0,0,2.0,False,False,True
2751,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.02191780821917,-1000.6657534246576,1,0,0,1,1.0,False,False,True
2752,F,1,Working,Secondary / secondary special,Married,House / apartment,38.772602739726025,12.802739726027395,1,0,0,0,3.0,False,False,True
2753,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,66.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,True,True
2754,F,0,Working,Secondary / secondary special,Married,House / apartment,41.224657534246575,4.712328767123288,1,1,0,0,2.0,False,False,True
2755,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,51.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,False,True
2756,F,0,Working,Secondary / secondary special,Married,Municipal apartment,50.55342465753424,0.3753424657534246,1,0,0,0,2.0,False,False,False
2757,F,0,Commercial associate,Higher education,Married,House / apartment,53.92328767123288,10.63013698630137,1,0,1,1,2.0,False,False,True
2758,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.65753424657535,-1000.6657534246576,1,0,0,1,1.0,False,False,True
2759,F,2,State servant,Secondary / secondary special,Married,House / apartment,51.16712328767123,1.4575342465753425,1,0,0,0,4.0,False,True,True
2760,F,0,Working,Secondary / secondary special,Separated,House / apartment,53.85753424657534,0.8767123287671232,1,1,1,0,1.0,False,False,True
2761,F,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,67.20547945205479,-1000.6657534246576,1,0,0,0,2.0,False,False,True
2762,M,1,Working,Secondary / secondary special,Married,House / apartment,31.172602739726027,2.375342465753425,1,0,1,0,3.0,False,True,True
2763,M,0,State servant,Incomplete higher,Single / not married,Rented apartment,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False,True,True
2764,F,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61.057534246575344,-1000.6657534246576,1,0,0,0,1.0,False,False,True
2765,F,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,True,False,True
2766,F,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.35342465753425,-1000.6657534246576,1,0,1,0,2.0,False,False,True
2767,M,1,State servant,Incomplete higher,Married,House / apartment,24.51506849315069,4.7972602739726025,1,0,0,0,3.0,False,False,True
2768,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.36986301369863,-1000.6657534246576,1,0,0,0,1.0,False,False,False
2769,M,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False,False,False
2770,M,0,Commercial associate,Incomplete higher,Separated,House / apartment,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False,False,True
2771,F,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False,True,True
2772,F,0,Pensioner,Incomplete higher,Widow,House / apartment,66.56164383561644,-1000.6657534246576,1,0,0,0,1.0,False,False,True
2773,F,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,-1000.6657534246576,1,0,1,0,1.0,False,False,True
2774,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.10958904109589,-1000.6657534246576,1,0,1,0,2.0,False,False,True
2775,F,1,Working,Higher education,Married,Rented apartment,30.854794520547944,1.5424657534246575,1,0,0,1,3.0,False,True,False
2776,M,0,Commercial associate,Higher education,Married,House / apartment,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False,False,True
2777,F,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.66849315068493,-1000.6657534246576,1,0,0,0,1.0,False,False,True
2778,M,1,Working,Secondary / secondary special,Married,House / apartment,38.86301369863013,2.6246575342465754,1,0,1,1,3.0,False,False,True
2779,F,0,Pensioner,Higher education,Married,House / apartment,55.394520547945206,-1000.6657534246576,1,0,0,0,2.0,False,False,False
2780,M,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29.024657534246572,5.7972602739726025,1,0,0,1,1.0,False,False,True
2781,F,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,57.32602739726028,2.8767123287671232,1,0,0,0,1.0,False,False,True
2782,F,0,Working,Incomplete higher,Single / not married,Rented apartment,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False,False,True
2783,M,0,State servant,Lower secondary,Married,House / apartment,44.8,10.882191780821918,1,1,1,0,2.0,False,True,True
2784,F,0,Working,Higher education,Separated,Rented apartment,30.221917808219175,0.3753424657534246,1,1,0,0,1.0,False,True,True
2785,F,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.84657534246576,4.7972602739726025,1,0,1,0,2.0,False,False,True
2786,F,1,Working,Secondary / secondary special,Married,House / apartment,34.49315068493151,2.5424657534246577,1,0,0,0,3.0,False,False,True
2787,M,0,Working,Secondary / secondary special,Married,House / apartment,30.863013698630137,4.46027397260274,1,0,0,0,2.0,False,False,False
2788,M,0,Pensioner,Secondary / secondary special,Married,House / apartment,50.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False,True,True
2789,F,1,Commercial associate,Incomplete higher,Married,House / apartment,30.3972602739726,5.46027397260274,1,0,0,1,3.0,False,True,True
2790,F,0,Commercial associate,Higher education,Married,House / apartment,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False,False,True
2791,F,0,Working,Secondary / secondary special,Married,House / apartment,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False,False,True
2792,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.73424657534247,-1000.6657534246576,1,0,0,1,1.0,False,False,True
2793,M,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.75342465753425,-1000.6657534246576,1,0,0,0,2.0,False,True,True
2794,M,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.28493150684932,-1000.6657534246576,1,0,0,0,2.0,False,True,True
2795,F,1,Working,Secondary / secondary special,Married,House / apartment,42.76164383561644,7.5479452054794525,1,0,0,0,3.0,False,False,True
2796,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.515068493150686,-1000.6657534246576,1,0,1,0,1.0,False,False,True
2797,F,0,Working,Secondary / secondary special,Married,House / apartment,37.153424657534245,3.5452054794520547,1,1,1,0,2.0,False,False,False
2798,M,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,33.14794520547945,4.293150684931507,1,0,0,0,1.0,False,True,False
2799,F,0,State servant,Higher education,Married,Rented apartment,43.44931506849315,4.208219178082191,1,0,0,0,2.0,False,False,False
2800,F,0,Commercial associate,Secondary / secondary special,Married,House / apartment,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False,False,True
2801,M,0,Working,Secondary / secondary special,Single / not married,With parents,24.78356164383561,3.293150684931507,1,1,1,1,1.0,False,False,False
2802,M,0,State servant,Secondary / secondary special,Single / not married,House / apartment,39.17260273972602,6.046575342465753,1,0,0,0,1.0,False,False,True
2803,F,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.35068493150685,-1000.6657534246576,1,0,0,1,2.0,False,False,True
2804,F,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.07397260273973,6.545205479452055,1,0,0,0,1.0,False,False,False
2805,F,0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.2027397260274,15.635616438356164,1,0,1,0,2.0,False,False,True
2806,F,0,Working,Higher education,Married,House / apartment,45.93698630136986,16.972602739726028,1,0,0,0,2.0,False,False,True
2807,F,0,Working,Higher education,Single / not married,House / apartment,26.542465753424658,1.6246575342465754,1,0,1,1,1.0,False,True,True
2808,F,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55.12602739726027,-1000.6657534246576,1,0,0,0,2.0,False,False,True
2809,F,0,Working,Secondary / secondary special,Separated,With parents,40.56164383561644,4.964383561643835,1,0,1,0,1.0,False,False,True
2810,F,1,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,51.49041095890411,5.046575342465753,1,0,1,0,2.0,False,False,True
2811,F,1,Working,Secondary / secondary special,Married,House / apartment,35.1972602739726,3.043835616438356,1,1,1,0,3.0,False,False,True
2812,F,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.3013698630137,-1000.6657534246576,1,0,0,0,1.0,False,False,True
2813,M,0,Pensioner,Secondary / secondary special,Married,House / apartment,67.33424657534246,-1000.6657534246576,1,0,0,0,2.0,False,True,True
2814,M,0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.83561643835616,15.635616438356164,1,1,1,0,2.0,False,False,False
2815,F,0,Working,Secondary / secondary special,Married,House / apartment,28.863013698630137,10.463013698630135,1,1,1,0,2.0,False,False,True
2816,M,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.24657534246575,3.8794520547945206,1,0,0,1,2.0,False,False,True
2817,M,0,Working,Secondary / secondary special,Single / not married,House / apartment,27.86575342465753,4.964383561643835,1,1,1,0,1.0,False,True,False
2818,M,0,Working,Secondary / secondary special,Married,House / apartment,52.08493150684932,8.967123287671233,1,0,0,0,2.0,False,True,True
2819,M,0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.07671232876712,9.882191780821918,1,0,0,0,2.0,False,True,True
